family_id,restaurant,income,cost,kids,rating,distance,chosen
147,"MamasPizza",81,5.555048,2,1,3.244695,0
147,"CafeEccell",81,7.185001,2,2,5.312494,0
147,"LosNortenos",81,9.715206,2,3,5.008615,0
147,"WingsNmore",81,9.605036,2,2,3.985336,0
147,"Christophers",81,22.43436,2,4,4.452599,0
147,"MadCows",81,26.29956,2,5,6.446465,1
148,"Freebirds",17,5.139166,4,0,2.988635,0
148,"MamasPizza",17,6.337837,4,1,3.294002,0
148,"CafeEccell",17,8.085321,4,2,4.164732,0
148,"LosNortenos",17,10.10341,4,3,4.43211,1
148,"WingsNmore",17,9.146509,4,2,4.934432,0
148,"Christophers",17,27.67037,4,4,7.364632,0
148,"MadCows",17,27.33783,4,5,7.774509,0
149,"Freebirds",10,5.32324,2,0,3.956638,0
149,"MamasPizza",10,5.943189,2,1,4.037421,0
149,"CafeEccell",10,7.948284,2,2,6.24656,0
149,"LosNortenos",10,10.09342,2,3,2.509804,0
149,"WingsNmore",10,9.968778,2,2,3.562258,1
149,"Christophers",10,27.83416,2,4,7.989833,0
149,"MadCows",10,27.43998,2,5,7.349487,0
150,"Freebirds",10,5.253996,2,0,1.961849,0
150,"MamasPizza",10,6.077657,2,1,2.398092,0
150,"CafeEccell",10,8.262656,2,2,5.299913,0
150,"LosNortenos",10,9.8177,2,3,4.788441,1
150,"WingsNmore",10,8.426664,2,2,6.98982,0
150,"Christophers",10,26.12572,2,4,7.348579,0
150,"MadCows",10,27.45136,2,5,6.756397,0
151,"Freebirds",48,5.155816,3,0,2.413837,0
151,"MamasPizza",48,6.084731,3,1,2.269768,0
151,"CafeEccell",48,8.059041,3,2,3.400326,1
151,"LosNortenos",48,10.33518,3,3,2.9961,0
151,"WingsNmore",48,9.279775,3,2,4.058619,0
151,"Christophers",48,21.37512,3,4,5.995587,0
151,"MadCows",48,24.87577,3,5,8.711119,0
152,"Freebirds",39,5.087184,4,0,5.183105,0
152,"MamasPizza",39,6.294314,4,1,4.699335,0
152,"CafeEccell",39,7.31383,4,2,5.671858,1
152,"LosNortenos",39,9.958932,4,3,5.379996,0
152,"WingsNmore",39,9.602105,4,2,6.501251,0
152,"Christophers",39,21.75642,4,4,8.142314,0
152,"MadCows",39,29.34074,4,5,8.928056,0
153,"Freebirds",35,4.565109,0,0,4.651082,0
153,"MamasPizza",35,6.281541,0,1,3.08205,0
153,"CafeEccell",35,7.770015,0,2,5.973007,0
153,"LosNortenos",35,9.897663,0,3,4.404465,0
153,"WingsNmore",35,9.547467,0,2,4.893436,0
153,"Christophers",35,22.61703,0,4,7.36574,1
153,"MadCows",35,28.26086,0,5,3.195179,0
154,"Freebirds",10,5.251194,4,0,2.524271,0
154,"MamasPizza",10,5.772585,4,1,1.515455,1
154,"CafeEccell",10,6.899826,4,2,3.840971,0
154,"LosNortenos",10,9.432372,4,3,7.433927,0
154,"WingsNmore",10,9.053723,4,2,3.311914,0
154,"Christophers",10,22.16054,4,4,8.187112,0
154,"MadCows",10,24.19338,4,5,9.186713,0
155,"Freebirds",126,5.169755,2,0,5.157917,0
155,"MamasPizza",126,5.758737,2,1,2.659651,0
155,"CafeEccell",126,8.085975,2,2,4.214622,0
155,"LosNortenos",126,9.469823,2,3,2.122773,0
155,"WingsNmore",126,9.617599,2,2,3.797575,0
155,"Christophers",126,24.1215,2,4,7.827692,0
155,"MadCows",126,32.18321,2,5,5.929653,1
156,"Freebirds",31,5.025383,1,0,1.506619,0
156,"MamasPizza",31,5.86201,1,1,1.03584,0
156,"CafeEccell",31,7.881172,1,2,4.990045,0
156,"LosNortenos",31,9.908506,1,3,6.114763,0
156,"WingsNmore",31,9.280948,1,2,4.27,1
156,"Christophers",31,26.46478,1,4,6.04902,0
156,"MadCows",31,25.26844,1,5,6.174585,0
157,"Freebirds",41,5.016477,1,0,1.58708,0
157,"MamasPizza",41,6.033333,1,1,2.863252,0
157,"CafeEccell",41,7.089341,1,2,2.660974,0
157,"LosNortenos",41,10.39054,1,3,4.823119,0
157,"WingsNmore",41,9.15871,1,2,4.942282,1
157,"Christophers",41,25.5119,1,4,4.315,0
157,"MadCows",41,27.53295,1,5,5.987756,0
158,"Freebirds",65,5.426329,3,0,4.585794,0
158,"MamasPizza",65,5.727021,3,1,3.032497,0
158,"CafeEccell",65,7.981112,3,2,4.889394,1
158,"LosNortenos",65,10.46932,3,3,2.306729,0
158,"WingsNmore",65,8.272162,3,2,6.446151,0
158,"Christophers",65,23.64808,3,4,7.526355,0
158,"MadCows",65,25.82673,3,5,5.468792,0
159,"Freebirds",50,4.655722,3,0,3.383582,0
159,"MamasPizza",50,5.813392,3,1,2.387069,0
159,"CafeEccell",50,7.225084,3,2,6.098423,1
159,"LosNortenos",50,9.996227,3,3,7.254073,0
159,"WingsNmore",50,9.251188,3,2,6.500157,0
159,"Christophers",50,26.03251,3,4,5.938161,0
159,"MadCows",50,27.19165,3,5,8.593578,0
160,"Freebirds",46,5.007623,3,0,3.012909,0
160,"MamasPizza",46,5.8247,3,1,3.636745,0
160,"CafeEccell",46,7.628369,3,2,5.297559,1
160,"LosNortenos",46,10.25079,3,3,6.845396,0
160,"WingsNmore",46,9.228156,3,2,4.390578,0
160,"Christophers",46,23.70804,3,4,3.155038,0
160,"MadCows",46,25.67222,3,5,6.051939,0
161,"Freebirds",42,5.024183,1,0,4.695729,0
161,"MamasPizza",42,6.201175,1,1,2.403195,0
161,"CafeEccell",42,8.195066,1,2,4.470928,1
161,"LosNortenos",42,10.27919,1,3,4.407024,0
161,"WingsNmore",42,9.409152,1,2,4.362911,0
161,"Christophers",42,22.79654,1,4,6.181249,0
161,"MadCows",42,27.12014,1,5,10.21875,0
162,"Freebirds",23,5.444203,3,0,3.081882,0
162,"MamasPizza",23,6.177824,3,1,2.605779,0
162,"CafeEccell",23,9.007115,3,2,7.426536,0
162,"LosNortenos",23,9.509957,3,3,3.497585,0
162,"WingsNmore",23,8.759338,3,2,3.783677,1
162,"Christophers",23,24.66373,3,4,8.912651,0
162,"MadCows",23,27.1457,3,5,6.183305,0
163,"Freebirds",16,5.367185,4,0,2.0659,0
163,"MamasPizza",16,6.258574,4,1,4.429349,0
163,"CafeEccell",16,8.143004,4,2,6.136618,1
163,"LosNortenos",16,8.670778,4,3,5.205586,0
163,"WingsNmore",16,9.362223,4,2,5.237744,0
163,"Christophers",16,28.92264,4,4,5.252296,0
163,"MadCows",16,30.61428,4,5,5.466937,0
164,"Freebirds",25,5.548538,5,0,3.076782,0
164,"MamasPizza",25,5.890331,5,1,3.003482,0
164,"CafeEccell",25,7.65733,5,2,5.372343,1
164,"LosNortenos",25,10.08119,5,3,7.205433,0
164,"WingsNmore",25,8.908743,5,2,5.39173,0
164,"Christophers",25,26.82761,5,4,3.86353,0
164,"MadCows",25,26.16309,5,5,8.41511,0
165,"Freebirds",40,4.657545,1,0,3.410397,0
165,"MamasPizza",40,5.675635,1,1,2.220854,0
165,"CafeEccell",40,7.306443,1,2,5.025127,0
165,"LosNortenos",40,9.270344,1,3,6.798512,1
165,"WingsNmore",40,9.068377,1,2,5.140326,0
165,"Christophers",40,28.78546,1,4,7.275593,0
165,"MadCows",40,26.5714,1,5,6.9756,0
166,"Freebirds",47,5.177225,2,0,3.103234,0
166,"MamasPizza",47,6.103651,2,1,3.588827,0
166,"CafeEccell",47,8.098805,2,2,6.610405,0
166,"LosNortenos",47,9.941786,2,3,4.988892,1
166,"WingsNmore",47,8.945818,2,2,5.717857,0
166,"Christophers",47,32.13076,2,4,8.098131,0
166,"MadCows",47,25.56951,2,5,6.935782,0
167,"Freebirds",10,4.745039,4,0,3.890712,0
167,"MamasPizza",10,6.495674,4,1,1.692043,0
167,"CafeEccell",10,7.898758,4,2,5.476535,0
167,"LosNortenos",10,10.36336,4,3,5.690334,1
167,"WingsNmore",10,9.455469,4,2,6.351204,0
167,"Christophers",10,23.03653,4,4,7.13768,0
167,"MadCows",10,25.72477,4,5,4.762278,0
168,"Freebirds",12,5.196785,4,0,3.828386,0
168,"MamasPizza",12,6.15976,4,1,2.544706,0
168,"CafeEccell",12,7.834233,4,2,5.267221,0
168,"LosNortenos",12,9.583678,4,3,5.207745,0
168,"WingsNmore",12,8.715776,4,2,7.131931,1
168,"Christophers",12,23.77689,4,4,7.299247,0
168,"MadCows",12,27.87184,4,5,5.965166,0
169,"Freebirds",76,5.09466,2,0,3.630033,0
169,"MamasPizza",76,5.559507,2,1,2.482142,0
169,"CafeEccell",76,8.061945,2,2,4.487236,0
169,"LosNortenos",76,9.525427,2,3,5.970983,0
169,"WingsNmore",76,9.445803,2,2,4.190781,0
169,"Christophers",76,25.02443,2,4,7.217505,0
169,"MadCows",76,27.66783,2,5,7.642847,1
170,"Freebirds",89,5.395234,3,0,4.84703,0
170,"MamasPizza",89,6.154999,3,1,4.121686,0
170,"CafeEccell",89,9.203835,3,2,4.996501,0
170,"LosNortenos",89,10.38823,3,3,5.923192,1
170,"WingsNmore",89,9.937882,3,2,6.054476,0
170,"Christophers",89,26.21133,3,4,5.062262,0
170,"MadCows",89,23.18745,3,5,6.700417,0
171,"Freebirds",55,4.841255,3,0,2.763947,0
171,"MamasPizza",55,6.387412,3,1,2.822657,0
171,"CafeEccell",55,8.231153,3,2,5.058544,0
171,"LosNortenos",55,9.645978,3,3,2.935767,0
171,"WingsNmore",55,9.859981,3,2,4.802983,1
171,"Christophers",55,24.83044,3,4,9.497012,0
171,"MadCows",55,25.0937,3,5,7.567918,0
172,"Freebirds",19,4.744707,4,0,3.066043,0
172,"MamasPizza",19,6.341284,4,1,3.195436,0
172,"CafeEccell",19,8.173365,4,2,4.241378,1
172,"LosNortenos",19,9.612838,4,3,4.512929,0
172,"WingsNmore",19,8.809981,4,2,4.409048,0
172,"Christophers",19,26.82295,4,4,6.824723,0
172,"MadCows",19,25.30524,4,5,6.287783,0
173,"Freebirds",57,5.743016,3,0,1.687482,0
173,"MamasPizza",57,6.074548,3,1,3.066305,0
173,"CafeEccell",57,7.929992,3,2,6.439592,0
173,"LosNortenos",57,10.17113,3,3,6.888952,0
173,"WingsNmore",57,8.507971,3,2,4.116426,0
173,"Christophers",57,26.96994,3,4,6.092549,0
173,"MadCows",57,29.75665,3,5,7.765724,1
174,"Freebirds",59,4.946826,2,0,3.057214,0
174,"MamasPizza",59,5.078352,2,1,3.434061,0
174,"CafeEccell",59,9.043227,2,2,4.023588,0
174,"LosNortenos",59,10.00516,2,3,6.214727,0
174,"WingsNmore",59,8.464057,2,2,4.322451,0
174,"Christophers",59,20.72897,2,4,8.108732,1
174,"MadCows",59,29.15934,2,5,8.229371,0
175,"Freebirds",85,4.718388,2,0,4.001328,0
175,"MamasPizza",85,6.344527,2,1,.8060564,0
175,"CafeEccell",85,7.054692,2,2,3.095246,0
175,"LosNortenos",85,9.140191,2,3,4.352983,0
175,"WingsNmore",85,8.551141,2,2,5.313449,1
175,"Christophers",85,27.90506,2,4,4.118691,0
175,"MadCows",85,29.82712,2,5,6.489523,0
176,"Freebirds",52,4.803103,1,0,2.656757,0
176,"MamasPizza",52,5.898369,1,1,3.518595,0
176,"CafeEccell",52,8.263267,1,2,4.14872,0
176,"LosNortenos",52,9.387645,1,3,5.073562,0
176,"WingsNmore",52,8.86704,1,2,3.724175,1
176,"Christophers",52,25.33205,1,4,5.405765,0
176,"MadCows",52,26.69606,1,5,7.018236,0
177,"Freebirds",46,4.720691,4,0,2.928035,0
177,"MamasPizza",46,5.942873,4,1,3.708288,0
177,"CafeEccell",46,7.509031,4,2,4.777424,0
177,"LosNortenos",46,10.41209,4,3,4.635156,0
177,"WingsNmore",46,9.412161,4,2,5.712124,1
177,"Christophers",46,27.81241,4,4,3.198046,0
177,"MadCows",46,24.07553,4,5,7.200903,0
178,"Freebirds",39,5.297891,2,0,2.444461,0
178,"MamasPizza",39,6.299046,2,1,3.860583,0
178,"CafeEccell",39,7.843319,2,2,4.903876,0
178,"LosNortenos",39,9.984768,2,3,4.97618,0
178,"WingsNmore",39,8.617154,2,2,5.100607,1
178,"Christophers",39,26.54387,2,4,8.15479,0
178,"MadCows",39,29.53779,2,5,.6681728,0
179,"Freebirds",26,5.160863,2,0,1.727632,0
179,"MamasPizza",26,5.357624,2,1,2.730245,1
179,"CafeEccell",26,8.870927,2,2,3.53699,0
179,"LosNortenos",26,9.329617,2,3,5.650551,0
179,"WingsNmore",26,9.923372,2,2,4.414389,0
179,"Christophers",26,22.55716,2,4,5.555295,0
179,"MadCows",26,27.17335,2,5,7.696203,0
180,"Freebirds",16,5.096832,3,0,3.36135,0
180,"MamasPizza",16,6.02112,3,1,2.936142,1
180,"CafeEccell",16,7.646565,3,2,3.569232,0
180,"LosNortenos",16,10.55662,3,3,7.070207,0
180,"WingsNmore",16,9.159896,3,2,5.663702,0
180,"Christophers",16,21.15534,3,4,7.4427,0
180,"MadCows",16,28.54531,3,5,5.549612,0
181,"Freebirds",39,4.405834,4,0,3.540696,0
181,"MamasPizza",39,6.033926,4,1,1.047055,0
181,"CafeEccell",39,6.967254,4,2,5.036777,1
181,"LosNortenos",39,9.750135,4,3,5.699112,0
181,"WingsNmore",39,8.459243,4,2,5.514238,0
181,"Christophers",39,26.85873,4,4,7.167796,0
181,"MadCows",39,26.57724,4,5,7.045921,0
182,"Freebirds",49,4.462594,1,0,2.989057,0
182,"MamasPizza",49,6.416399,1,1,4.156946,0
182,"CafeEccell",49,7.286008,1,2,5.693981,0
182,"LosNortenos",49,9.715097,1,3,4.587846,0
182,"WingsNmore",49,8.897614,1,2,6.644018,1
182,"Christophers",49,25.01945,1,4,8.44597,0
182,"MadCows",49,27.34149,1,5,6.027574,0
183,"Freebirds",10,5.482046,3,0,2.566734,0
183,"MamasPizza",10,6.2588,3,1,1.916528,0
183,"CafeEccell",10,8.498369,3,2,4.486293,0
183,"LosNortenos",10,9.682166,3,3,4.981919,0
183,"WingsNmore",10,8.555943,3,2,4.181218,1
183,"Christophers",10,25.86057,3,4,8.714388,0
183,"MadCows",10,27.38103,3,5,8.290588,0
184,"Freebirds",60,5.104568,0,0,1.920712,0
184,"MamasPizza",60,5.954979,0,1,3.505529,0
184,"CafeEccell",60,7.654331,0,2,2.390917,0
184,"LosNortenos",60,9.68477,0,3,4.97427,0
184,"WingsNmore",60,8.568735,0,2,5.261307,1
184,"Christophers",60,24.37749,0,4,6.880772,0
184,"MadCows",60,31.23363,0,5,9.456707,0
185,"Freebirds",35,5.800142,5,0,1.925583,0
185,"MamasPizza",35,5.287119,5,1,3.3319,0
185,"CafeEccell",35,8.832342,5,2,3.868745,0
185,"LosNortenos",35,10.14108,5,3,4.300723,0
185,"WingsNmore",35,9.237295,5,2,7.545988,1
185,"Christophers",35,24.29715,5,4,6.778751,0
185,"MadCows",35,27.01502,5,5,6.416605,0
186,"Freebirds",53,5.033319,5,0,4.294303,0
186,"MamasPizza",53,6.485929,5,1,3.671761,0
186,"CafeEccell",53,8.307568,5,2,5.960146,0
186,"LosNortenos",53,10.16934,5,3,5.989325,0
186,"WingsNmore",53,8.53262,5,2,6.661272,0
186,"Christophers",53,22.09719,5,4,5.792994,1
186,"MadCows",53,22.55539,5,5,8.837932,0
187,"Freebirds",10,5.039816,3,0,3.705421,0
187,"MamasPizza",10,5.978587,3,1,2.14355,0
187,"CafeEccell",10,8.439259,3,2,4.97702,1
187,"LosNortenos",10,9.853844,3,3,5.759705,0
187,"WingsNmore",10,9.328273,3,2,5.698638,0
187,"Christophers",10,27.57413,3,4,7.306655,0
187,"MadCows",10,30.70843,3,5,5.45133,0
188,"Freebirds",50,4.823447,5,0,2.791566,0
188,"MamasPizza",50,5.840775,5,1,1.332241,0
188,"CafeEccell",50,7.475839,5,2,5.538587,1
188,"LosNortenos",50,10.61906,5,3,5.031435,0
188,"WingsNmore",50,8.386794,5,2,4.856482,0
188,"Christophers",50,25.87836,5,4,6.189025,0
188,"MadCows",50,29.36198,5,5,8.736173,0
189,"Freebirds",49,5.440241,5,0,1.542524,0
189,"MamasPizza",49,6.140003,5,1,3.813504,0
189,"CafeEccell",49,8.133388,5,2,3.97346,0
189,"LosNortenos",49,9.375912,5,3,5.22887,0
189,"WingsNmore",49,9.360837,5,2,5.778797,1
189,"Christophers",49,28.25809,5,4,6.363242,0
189,"MadCows",49,26.40184,5,5,6.285065,0
190,"Freebirds",77,4.885666,3,0,1.898395,0
190,"MamasPizza",77,6.286913,3,1,2.716686,0
190,"CafeEccell",77,8.858506,3,2,4.249459,1
190,"LosNortenos",77,9.259693,3,3,5.265893,0
190,"WingsNmore",77,9.308703,3,2,3.996009,0
190,"Christophers",77,23.22264,3,4,7.411168,0
190,"MadCows",77,27.17341,3,5,7.639309,0
191,"Freebirds",46,4.920235,0,0,2.051582,0
191,"MamasPizza",46,5.838974,0,1,2.101804,0
191,"CafeEccell",46,7.963176,0,2,5.737059,0
191,"LosNortenos",46,11.30957,0,3,4.152478,0
191,"WingsNmore",46,9.257629,0,2,4.688669,1
191,"Christophers",46,26.60796,0,4,3.771691,0
191,"MadCows",46,25.92734,0,5,5.454332,0
192,"Freebirds",10,5.001316,4,0,3.480089,1
192,"MamasPizza",10,6.58637,4,1,3.002853,0
192,"CafeEccell",10,7.575541,4,2,7.458171,0
192,"LosNortenos",10,10.21364,4,3,4.782836,0
192,"WingsNmore",10,7.837873,4,2,4.928308,0
192,"Christophers",10,24.15526,4,4,8.486714,0
192,"MadCows",10,26.89976,4,5,3.190144,0
193,"Freebirds",55,5.069609,2,0,3.174035,0
193,"MamasPizza",55,6.300174,2,1,1.953008,0
193,"CafeEccell",55,8.804931,2,2,5.004395,0
193,"LosNortenos",55,10.22543,2,3,6.294132,0
193,"WingsNmore",55,8.097057,2,2,5.937088,1
193,"Christophers",55,24.70013,2,4,7.983575,0
193,"MadCows",55,27.86937,2,5,7.428952,0
194,"Freebirds",10,4.926067,3,0,3.366927,0
194,"MamasPizza",10,6.280646,3,1,2.635105,1
194,"CafeEccell",10,8.237049,3,2,4.07729,0
194,"LosNortenos",10,9.553149,3,3,5.926825,0
194,"WingsNmore",10,8.742451,3,2,5.217181,0
194,"Christophers",10,25.14523,3,4,4.561955,0
194,"MadCows",10,23.70996,3,5,11.00244,0
195,"Freebirds",10,5.19822,4,0,3.184693,0
195,"MamasPizza",10,5.701643,4,1,3.820025,0
195,"CafeEccell",10,8.221575,4,2,5.408343,0
195,"LosNortenos",10,9.0924,4,3,4.052318,1
195,"WingsNmore",10,9.500571,4,2,5.735693,0
195,"Christophers",10,24.19116,4,4,4.61376,0
195,"MadCows",10,23.56147,4,5,9.200393,0
196,"Freebirds",23,4.359483,2,0,3.721171,0
196,"MamasPizza",23,6.166394,2,1,3.230611,0
196,"CafeEccell",23,8.651066,2,2,4.381221,0
196,"LosNortenos",23,10.33673,2,3,4.818859,1
196,"WingsNmore",23,9.230959,2,2,5.550148,0
196,"Christophers",23,28.06254,2,4,7.841839,0
196,"MadCows",23,28.51928,2,5,6.306383,0
197,"Freebirds",24,5.262964,2,0,4.878703,0
197,"MamasPizza",24,5.722707,2,1,2.875751,0
197,"CafeEccell",24,8.585385,2,2,4.577092,0
197,"LosNortenos",24,10.15525,2,3,4.231694,1
197,"WingsNmore",24,8.591891,2,2,5.955866,0
197,"Christophers",24,27.37077,2,4,8.168435,0
197,"MadCows",24,28.4998,2,5,5.937235,0
198,"Freebirds",38,4.997097,2,0,2.184021,0
198,"MamasPizza",38,6.057296,2,1,1.999526,0
198,"CafeEccell",38,8.63133,2,2,5.668023,0
198,"LosNortenos",38,10.46139,2,3,2.67325,0
198,"WingsNmore",38,9.793553,2,2,5.7158,1
198,"Christophers",38,22.94425,2,4,8.207228,0
198,"MadCows",38,25.65598,2,5,8.841228,0
199,"Freebirds",42,4.914535,2,0,2.897368,0
199,"MamasPizza",42,5.672121,2,1,1.613262,0
199,"CafeEccell",42,8.536369,2,2,7.221017,0
199,"LosNortenos",42,9.275528,2,3,3.92467,1
199,"WingsNmore",42,9.154786,2,2,4.319741,0
199,"Christophers",42,24.81079,2,4,7.677832,0
199,"MadCows",42,29.15298,2,5,5.405383,0
200,"Freebirds",31,4.735199,0,0,3.539792,0
200,"MamasPizza",31,5.990091,0,1,2.686793,0
200,"CafeEccell",31,7.739586,0,2,3.931509,0
200,"LosNortenos",31,10.70153,0,3,3.52101,0
200,"WingsNmore",31,9.190301,0,2,3.089643,1
200,"Christophers",31,23.83557,0,4,7.151399,0
200,"MadCows",31,25.04634,0,5,4.368036,0
201,"Freebirds",70,5.557943,3,0,3.07353,0
201,"MamasPizza",70,5.960507,3,1,2.960031,0
201,"CafeEccell",70,7.896406,3,2,4.541771,1
201,"LosNortenos",70,10.29214,3,3,5.048172,0
201,"WingsNmore",70,8.354708,3,2,5.480162,0
201,"Christophers",70,25.91798,3,4,7.160006,0
201,"MadCows",70,31.67105,3,5,2.615709,0
202,"Freebirds",29,4.9788,4,0,3.041758,0
202,"MamasPizza",29,5.525754,4,1,3.939095,0
202,"CafeEccell",29,7.44684,4,2,5.742414,0
202,"LosNortenos",29,10.42635,4,3,4.360095,1
202,"WingsNmore",29,8.655548,4,2,5.315068,0
202,"Christophers",29,27.04024,4,4,7.75114,0
202,"MadCows",29,30.43434,4,5,8.844689,0
203,"Freebirds",53,5.553289,3,0,2.764676,0
203,"MamasPizza",53,6.145779,3,1,4.997778,0
203,"CafeEccell",53,8.171587,3,2,6.335904,0
203,"LosNortenos",53,10.66031,3,3,4.072615,0
203,"WingsNmore",53,9.83205,3,2,4.597629,1
203,"Christophers",53,26.07678,3,4,9.31032,0
203,"MadCows",53,29.1526,3,5,6.33312,0
204,"Freebirds",46,5.073937,5,0,4.524259,0
204,"MamasPizza",46,5.813624,5,1,2.896246,0
204,"CafeEccell",46,7.740229,5,2,3.157213,0
204,"LosNortenos",46,9.35289,5,3,4.145982,0
204,"WingsNmore",46,9.439961,5,2,5.568643,1
204,"Christophers",46,22.49026,5,4,5.500422,0
204,"MadCows",46,26.52567,5,5,7.492599,0
205,"Freebirds",10,5.483837,2,0,2.961919,0
205,"MamasPizza",10,4.904292,2,1,3.788576,0
205,"CafeEccell",10,7.473421,2,2,4.869172,0
205,"LosNortenos",10,10.41026,2,3,5.648468,1
205,"WingsNmore",10,8.562342,2,2,5.360449,0
205,"Christophers",10,20.68479,2,4,6.274465,0
205,"MadCows",10,26.49339,2,5,7.634955,0
206,"Freebirds",10,5.314092,3,0,3.058074,1
206,"MamasPizza",10,6.109775,3,1,2.356765,0
206,"CafeEccell",10,8.113764,3,2,6.035524,0
206,"LosNortenos",10,9.425681,3,3,4.303219,0
206,"WingsNmore",10,9.534021,3,2,5.197689,0
206,"Christophers",10,28.04711,3,4,6.333247,0
206,"MadCows",10,28.63707,3,5,8.579831,0
207,"Freebirds",58,5.050604,1,0,4.713233,0
207,"MamasPizza",58,5.806517,1,1,1.73123,0
207,"CafeEccell",58,7.975033,1,2,4.835513,0
207,"LosNortenos",58,8.838795,1,3,5.88097,0
207,"WingsNmore",58,9.39875,1,2,4.799319,1
207,"Christophers",58,23.52396,1,4,6.516905,0
207,"MadCows",58,29.88161,1,5,7.640429,0
208,"Freebirds",47,4.610024,4,0,3.302255,0
208,"MamasPizza",47,6.12594,4,1,2.962349,0
208,"CafeEccell",47,7.808785,4,2,6.286032,1
208,"LosNortenos",47,10.08985,4,3,4.215228,0
208,"WingsNmore",47,9.079456,4,2,5.978946,0
208,"Christophers",47,26.032,4,4,2.989695,0
208,"MadCows",47,28.54506,4,5,8.089128,0
209,"Freebirds",46,5.172135,1,0,1.856114,0
209,"MamasPizza",46,6.337812,1,1,1.921422,0
209,"CafeEccell",46,8.381801,1,2,6.384033,0
209,"LosNortenos",46,10.24591,1,3,5.233023,1
209,"WingsNmore",46,8.840492,1,2,3.620589,0
209,"Christophers",46,20.95337,1,4,5.252341,0
209,"MadCows",46,26.32793,1,5,8.248233,0
210,"Freebirds",41,4.81076,1,0,3.457902,0
210,"MamasPizza",41,5.907761,1,1,2.414276,0
210,"CafeEccell",41,7.991761,1,2,6.434635,1
210,"LosNortenos",41,10.03708,1,3,6.22608,0
210,"WingsNmore",41,8.80964,1,2,6.147604,0
210,"Christophers",41,26.95902,1,4,6.961075,0
210,"MadCows",41,28.62476,1,5,6.014869,0
211,"Freebirds",57,5.203392,1,0,4.30858,0
211,"MamasPizza",57,5.985458,1,1,2.988729,0
211,"CafeEccell",57,7.583094,1,2,6.345065,0
211,"LosNortenos",57,10.56868,1,3,6.927841,0
211,"WingsNmore",57,8.805261,1,2,3.795939,0
211,"Christophers",57,25.32738,1,4,8.673789,0
211,"MadCows",57,29.08327,1,5,6.542571,1
212,"Freebirds",76,5.098213,1,0,3.461231,0
212,"MamasPizza",76,6.281438,1,1,3.649506,0
212,"CafeEccell",76,8.246042,1,2,4.533646,0
212,"LosNortenos",76,10.21767,1,3,4.958807,1
212,"WingsNmore",76,9.111043,1,2,6.526502,0
212,"Christophers",76,23.24879,1,4,8.854496,0
212,"MadCows",76,28.88958,1,5,9.128522,0
213,"Freebirds",35,5.317842,4,0,2.127163,0
213,"MamasPizza",35,6.195593,4,1,3.441354,0
213,"CafeEccell",35,8.185615,4,2,3.508579,1
213,"LosNortenos",35,10.78931,4,3,5.34862,0
213,"WingsNmore",35,8.300328,4,2,6.575508,0
213,"Christophers",35,27.04357,4,4,7.580308,0
213,"MadCows",35,28.71274,4,5,9.428587,0
214,"Freebirds",64,4.9494,2,0,1.670014,0
214,"MamasPizza",64,5.97416,2,1,3.224036,0
214,"CafeEccell",64,8.200404,2,2,5.375635,0
214,"LosNortenos",64,10.3385,2,3,4.162529,0
214,"WingsNmore",64,9.311657,2,2,5.784568,1
214,"Christophers",64,24.80436,2,4,10.77099,0
214,"MadCows",64,27.71726,2,5,6.782758,0
215,"Freebirds",41,4.849973,3,0,4.841122,0
215,"MamasPizza",41,5.937922,3,1,3.512461,0
215,"CafeEccell",41,7.822934,3,2,5.868368,1
215,"LosNortenos",41,11.24124,3,3,3.490157,0
215,"WingsNmore",41,8.943095,3,2,2.924157,0
215,"Christophers",41,24.95529,3,4,7.415148,0
215,"MadCows",41,28.40567,3,5,7.864345,0
216,"Freebirds",42,5.148412,0,0,3.023095,0
216,"MamasPizza",42,6.27811,0,1,3.124265,0
216,"CafeEccell",42,8.312381,0,2,4.440984,0
216,"LosNortenos",42,10.13003,0,3,5.922449,1
216,"WingsNmore",42,9.502335,0,2,4.87528,0
216,"Christophers",42,28.48108,0,4,5.975281,0
216,"MadCows",42,27.63084,0,5,4.9586,0
217,"Freebirds",28,4.703243,3,0,2.088879,0
217,"MamasPizza",28,5.506434,3,1,4.013411,0
217,"CafeEccell",28,7.82547,3,2,3.219981,0
217,"LosNortenos",28,10.33854,3,3,6.697756,0
217,"WingsNmore",28,8.832604,3,2,5.379897,1
217,"Christophers",28,24.40541,3,4,6.590129,0
217,"MadCows",28,26.14061,3,5,5.39035,0
218,"Freebirds",43,4.614911,3,0,2.853156,0
218,"MamasPizza",43,5.805729,3,1,.9458057,0
218,"CafeEccell",43,6.795268,3,2,3.661449,1
218,"LosNortenos",43,10.80998,3,3,8.127866,0
218,"WingsNmore",43,8.745052,3,2,5.219006,0
218,"Christophers",43,26.95089,3,4,9.585143,0
218,"MadCows",43,29.36084,3,5,6.006509,0
219,"Freebirds",21,4.883188,2,0,2.978846,0
219,"MamasPizza",21,5.392521,2,1,3.468745,0
219,"CafeEccell",21,8.370262,2,2,5.774089,0
219,"LosNortenos",21,9.557873,2,3,3.332976,1
219,"WingsNmore",21,8.892045,2,2,6.037154,0
219,"Christophers",21,28.21547,2,4,4.451101,0
219,"MadCows",21,24.36955,2,5,4.359891,0
220,"Freebirds",41,5.229139,3,0,3.60577,0
220,"MamasPizza",41,6.024858,3,1,3.083663,1
